record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,nominal_load_kw,uncertainty_pct,sample_mean_kw,sample_p95_kw,sample_p99_kw,spearman_fw_load,spearman_overload,abs_spearman_fw_load,abs_spearman_overload
2180,2179,,,BOM_002063,ITEM_001552,HVAC,0.208,0.35,0.20805594,0.2618504449725151,0.2757246416807175,0.8416005041304274,0.43935053241612915,0.8416005041304274,0.43935053241612915
874,873,PBS_GROUP_SMALL,TC_000807,BOM_000854,ITEM_000840,HVAC,0.183,0.35,0.18293567,0.23035585805773734,0.2422562623023987,0.841589619646698,0.4410960802794753,0.841589619646698,0.4410960802794753
2331,2330,,,BOM_002157,ITEM_001677,HVAC,0.135,0.35,0.13494979,0.16999925747513767,0.17889847472310064,0.8415893784471297,0.4407649202310778,0.8415893784471297,0.4407649202310778
117,116,PBS_GROUP_0002,TC_000050,BOM_000098,ITEM_000115,HVAC,4.959,0.18,4.9584327,5.6219208240509015,5.782506790161133,0.8415806460257115,0.4401706682932092,0.8415806460257115,0.4401706682932092
1687,1686,PBS_GROUP_SMALL,TC_001620,BOM_001662,ITEM_001337,FW,0.0576912,0.13,0.057682052,0.06324612535536289,0.06460224166512489,0.8415758304536745,0.43831833790852753,0.8415758304536745,0.43831833790852753
1196,1195,PBS_GROUP_0006,TC_001129,BOM_001174,ITEM_001104,FW,4.4523613,0.13,4.4521656,4.880959320068359,4.989464192390441,0.84156978523683,0.4402632628351064,0.84156978523683,0.4402632628351064
723,722,PBS_GROUP_0022,TC_000656,BOM_000703,ITEM_000698,FW,0.3539886,0.13,0.35397533,0.3880351722240448,0.39639091938734056,0.8415664076503021,0.4391052710163022,0.8415664076503021,0.4391052710163022
2408,2407,,,BOM_002116,ITEM_000029,HVAC,0.759,0.35,0.75895053,0.9558583706617355,1.005533262491226,0.8415583003682652,0.43893017209229374,0.8415583003682652,0.43893017209229374
2167,2166,,,BOM_002050,ITEM_001539,HVAC,0.268,0.35,0.26798472,0.3375535055994987,0.3549779021739959,0.8415570255545317,0.4413133774397348,0.8415570255545317,0.4413133774397348
1702,1701,PBS_GROUP_SMALL,TC_001635,BOM_001677,ITEM_001352,HVAC,0.023,0.14,0.022997612,0.025392594281584024,0.025987110733985897,0.841554891705432,0.4409650184090589,0.841554891705432,0.4409650184090589
713,712,PBS_GROUP_0022,TC_000646,BOM_000694,ITEM_000690,HVAC,1.464,0.14,1.4639423,1.6165670692920684,1.653687527179718,0.8415512540447199,0.44160072506860626,0.8415512540447199,0.44160072506860626
707,706,PBS_GROUP_SMALL,TC_000640,BOM_000688,ITEM_000686,HVAC,1.594,0.14,1.5938214,1.7595373511314392,1.8011662912368773,0.8415457080409509,0.4391221708968356,0.8415457080409509,0.4391221708968356
2082,2081,PBS_GROUP_0001,,BOM_000646,ITEM_001455,HVAC,0.252,0.35,0.25190735,0.3171790286898613,0.3335133498907089,0.8415455714371392,0.4400363265888533,0.8415455714371392,0.4400363265888533
1045,1044,PBS_GROUP_0034,TC_000978,BOM_001024,ITEM_001004,HVAC,0.846,0.14,0.84604055,0.9338386446237564,0.955610066652298,0.8415423965572852,0.43835897584995204,0.8415423965572852,0.43835897584995204
2402,2401,,,BOM_002116,ITEM_000027,HVAC,0.928,0.35,0.92715186,1.167802459001541,1.2275204622745512,0.8415408268502856,0.4396735295170473,0.8415408268502856,0.4396735295170473
903,902,PBS_GROUP_SMALL,TC_000836,BOM_000883,ITEM_000869,HVAC,0.236,0.35,0.23601672,0.2973137125372886,0.3126925328373909,0.8415381399444549,0.4391336633234389,0.8415381399444549,0.4391336633234389
2309,2308,,,BOM_002135,ITEM_001655,HVAC,0.1303966,0.35,0.13034654,0.16416230350732802,0.17268479511141777,0.8415277766015082,0.44060073248514825,0.8415277766015082,0.44060073248514825
674,673,PBS_GROUP_0004,TC_000607,BOM_000655,ITEM_000653,HVAC,0.488,0.35,0.4880439,0.6146988540887832,0.6459289526939391,0.8415160453417267,0.4402917211378112,0.8415160453417267,0.4402917211378112
889,888,PBS_GROUP_0029,TC_000822,BOM_000869,ITEM_000855,CW,1.661,0.35,1.6597626,2.0926013350486756,2.2001057052612305,0.8415113102343651,0.44197395378284055,0.8415113102343651,0.44197395378284055
2185,2184,,,BOM_002068,ITEM_001557,HVAC,0.202,0.35,0.20205931,0.25467380732297895,0.2674233609437942,0.8415066602440222,0.4405957851888526,0.8415066602440222,0.4405957851888526
2249,2248,PBS_GROUP_0025,,BOM_002110,ITEM_000751,HVAC,0.138,0.14,0.13799345,0.15237032324075697,0.15591380015015602,0.8415034868099548,0.4401480303729927,0.8415034868099548,0.4401480303729927
737,736,,TC_000670,BOM_000717,ITEM_000706,FW,2.211328,0.13,2.2108397,2.4248868227005,2.4778815078735352,0.8414930581489926,0.4403254125233151,0.8414930581489926,0.4403254125233151
708,707,PBS_GROUP_0021,TC_000641,BOM_000689,ITEM_000687,HVAC,1.354,0.14,1.353858,1.4937802255153656,1.5296912240982055,0.8414785901551408,0.44029299504856856,0.8414785901551408,0.44029299504856856
919,918,PBS_GROUP_0025,TC_000852,BOM_000899,ITEM_000751,HVAC,0.019,0.14,0.019001925,0.020971697010099887,0.021468103025108577,0.8414764874567836,0.43980901798258937,0.8414764874567836,0.43980901798258937
2312,2311,,,BOM_002138,ITEM_001658,HVAC,0.204,0.35,0.20397589,0.25690197497606276,0.2702272918820381,0.8414748754716762,0.4406782350781971,0.8414748754716762,0.4406782350781971
5,4,PBS_GROUP_0001,,BOM_000005,ITEM_000005,CW,3.638,0.35,3.6389768,4.583391618728637,4.817938804626465,0.8414740796278551,0.4398955172539118,0.8414740796278551,0.4398955172539118
2194,2193,,,BOM_002077,ITEM_001566,HVAC,0.098,0.35,0.09796828,0.12339038103818892,0.12979441970586775,0.8414656492131899,0.43871642904142527,0.8414656492131899,0.43871642904142527
712,711,PBS_GROUP_0022,TC_000645,BOM_000693,ITEM_000689,HVAC,1.269,0.14,1.2687007,1.400367122888565,1.4334231781959532,0.8414626220891535,0.4405220692075186,0.8414626220891535,0.4405220692075186
710,709,PBS_GROUP_0022,TC_000643,BOM_000691,ITEM_000689,HVAC,1.311,0.14,1.3109914,1.4467139422893525,1.4806514954566954,0.8414540258877202,0.43877724911906285,0.8414540258877202,0.43877724911906285
892,891,PBS_GROUP_0029,TC_000825,BOM_000872,ITEM_000858,CW,1.7183836721699997,0.35,1.7182344,2.166602540016174,2.275934512615203,0.8414539440449297,0.44011000806015016,0.8414539440449297,0.44011000806015016
888,887,PBS_GROUP_0029,TC_000821,BOM_000868,ITEM_000854,HVAC,0.827,0.35,0.8272809,1.0423732519149778,1.0949651181697844,0.8414509422238313,0.43876497623867755,0.8414509422238313,0.43876497623867755
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,2.0204028,0.35,2.0200288,2.5430916309356686,2.6760915184020986,0.8414490008378241,0.44014868367314414,0.8414490008378241,0.44014868367314414
1025,1024,PBS_GROUP_SMALL,TC_000958,BOM_001004,ITEM_000984,HVAC,11.981,0.14,11.979515,13.225612020492553,13.528184719085694,0.8414236465570551,0.43959524465779853,0.8414236465570551,0.43959524465779853
1043,1042,PBS_GROUP_SMALL,TC_000976,BOM_001022,ITEM_001002,HVAC,2.657,0.14,2.656453,2.9326910257339476,3.0014592766761776,0.8414178401571375,0.44005394032070033,0.8414178401571375,0.44005394032070033
2212,2211,,,BOM_002095,ITEM_001584,HVAC,0.38,0.35,0.38000938,0.47867072522640225,0.5031981378793716,0.8414153599407451,0.43918193442617276,0.8414153599407451,0.43918193442617276
880,879,PBS_GROUP_0029,TC_000813,BOM_000860,ITEM_000846,CW,1.0,0.35,0.99941486,1.2586991429328918,1.3233085131645201,0.8414078391361945,0.44089899249999226,0.8414078391361945,0.44089899249999226
112,111,PBS_GROUP_SMALL,TC_000045,BOM_000093,ITEM_000111,HVAC,0.322,0.14,0.32197043,0.35549773722887035,0.36371865957975386,0.8414017019809867,0.44073763230115526,0.8414017019809867,0.44073763230115526
727,726,PBS_GROUP_0022,TC_000660,BOM_000707,ITEM_000700,FW,13.59,0.13,13.589579,14.902320003509521,15.2277463722229,0.8413951930304526,0.4405782023387789,0.8413951930304526,0.4405782023387789
1046,1045,PBS_GROUP_SMALL,TC_000979,BOM_001025,ITEM_001005,HVAC,0.691,0.14,0.69090617,0.7626675665378571,0.7808998018503189,0.8413921581391521,0.4396083107025433,0.8413921581391521,0.4396083107025433
2308,2307,,,BOM_002134,ITEM_001654,HVAC,0.011,0.35,0.011000555,0.013863168004900216,0.014565431671217084,0.841369952456569,0.43993995330926877,0.841369952456569,0.43993995330926877
896,895,PBS_GROUP_0030,TC_000829,BOM_000876,ITEM_000862,HVAC,0.168,0.35,0.1679433,0.21170302778482436,0.22240137606859203,0.8413680157751884,0.4400292050496067,0.8413680157751884,0.4400292050496067
215,214,PBS_GROUP_0015,TC_000148,BOM_000196,ITEM_000194,CW,1.9098688,0.14,1.9100497,2.108183574676514,2.1573508739471436,0.841350041865136,0.4395073582524325,0.841350041865136,0.4395073582524325
1704,1703,PBS_GROUP_SMALL,TC_001637,BOM_001679,ITEM_001354,HVAC,0.197,0.14,0.19695584,0.21741622015833853,0.2225793009996414,0.8413497662938002,0.4410137357432308,0.8413497662938002,0.4410137357432308
1531,1530,PBS_GROUP_0039,TC_001464,BOM_001507,ITEM_001181,CW,2.613,0.14,2.612648,2.8832664132118224,2.951261694431305,0.841341310839115,0.4399290621150674,0.841341310839115,0.4399290621150674
801,800,PBS_GROUP_SMALL,TC_000734,BOM_000781,ITEM_000769,HVAC,0.251,0.35,0.25100085,0.3161227583885193,0.3322991994023322,0.841339266160435,0.4389770342662984,0.841339266160435,0.4389770342662984
1935,1934,PBS_GROUP_0021,TC_001868,BOM_001910,ITEM_000687,FW,3.3746893,0.13,3.3743913,3.7017240285873414,3.781268162727356,0.841338578929486,0.44080739940820435,0.841338578929486,0.44080739940820435
879,878,PBS_GROUP_0029,TC_000812,BOM_000859,ITEM_000845,HVAC,0.342,0.35,0.34201804,0.43073398768901816,0.45297109037637706,0.8413371032043835,0.4403278356121714,0.8413371032043835,0.4403278356121714
823,822,PBS_GROUP_SMALL,TC_000756,BOM_000803,ITEM_000791,HVAC,0.158,0.14,0.15801145,0.17439115196466445,0.1785355307161808,0.8413171243694796,0.4397149479112285,0.8413171243694796,0.4397149479112285
709,708,PBS_GROUP_0021,TC_000642,BOM_000690,ITEM_000688,HVAC,1.45,0.14,1.4498941,1.5999549627304077,1.637747514247894,0.8413067524276464,0.4390007099645976,0.8413067524276464,0.4390007099645976
1527,1526,PBS_GROUP_0039,TC_001460,BOM_001503,ITEM_001177,CW,2.632,0.14,2.6318185,2.905411529541015,2.973234498500824,0.8413066580475659,0.44058216393004257,0.8413066580475659,0.44058216393004257
2372,2371,,,BOM_002198,ITEM_001708,HVAC,1.107,0.35,1.1072736,1.3945992112159729,1.4666231262683866,0.8412956910194695,0.4412462519983721,0.8412956910194695,0.4412462519983721
1532,1531,PBS_GROUP_0039,TC_001465,BOM_001508,ITEM_001182,CW,2.1775670000000003,0.14,2.1773725,2.402926707267761,2.459909164905548,0.8412852498799224,0.4391542801874604,0.8412852498799224,0.4391542801874604
677,676,PBS_GROUP_0018,TC_000610,BOM_000658,ITEM_000656,HVAC,0.709,0.35,0.7087539,0.8920182347297667,0.9386966508626937,0.8412738826167352,0.4390935612230745,0.8412738826167352,0.4390935612230745
14,13,PBS_GROUP_0001,,BOM_000014,ITEM_000014,CW,3.341,0.35,3.341241,4.207751893997192,4.423958659172058,0.841270762131385,0.43878963764086526,0.841270762131385,0.43878963764086526
2016,2015,PBS_GROUP_0042,,BOM_001990,ITEM_001398,HVAC,0.528,0.35,0.5279147,0.6646622776985168,0.6990775829553604,0.8412664268873186,0.44051574264889537,0.8412664268873186,0.44051574264889537
1551,1550,PBS_GROUP_0039,TC_001484,BOM_001527,ITEM_001201,CW,1.7799096,0.14,1.7794511,1.9649205684661866,2.01120210647583,0.8412637622105582,0.4395897312468003,0.8412637622105582,0.4395897312468003
2172,2171,,,BOM_002055,ITEM_001544,HVAC,0.262,0.35,0.26186162,0.32982819378376005,0.34701276451349256,0.8412537204751838,0.4398999735139389,0.8412537204751838,0.4398999735139389
19,18,PBS_GROUP_0001,,BOM_000019,ITEM_000019,CW,3.8120544,0.35,3.81008,4.801900887489318,5.049203386306762,0.8412500361710255,0.43880436448981935,0.8412500361710255,0.43880436448981935
885,884,PBS_GROUP_0029,TC_000818,BOM_000865,ITEM_000851,HVAC,0.706,0.35,0.70575994,0.8899126321077345,0.9349336528778075,0.8412430289798288,0.4399686550133714,0.8412430289798288,0.4399686550133714
2319,2318,,,BOM_002145,ITEM_001665,HVAC,0.126,0.35,0.12597856,0.15872734338045116,0.16686801329255102,0.8412408525000135,0.43888515660217026,0.8412408525000135,0.43888515660217026
2373,2372,,,BOM_002199,ITEM_001709,HVAC,1.294,0.35,1.2936574,1.6303308486938475,1.7142272007465358,0.8412394340545676,0.4398934289877831,0.8412394340545676,0.4398934289877831
641,640,PBS_GROUP_0001,TC_000574,BOM_000622,ITEM_000620,HVAC,2.272,0.35,2.2719684,2.862619435787201,3.0109589672088624,0.8412390473767134,0.44041678159019926,0.8412390473767134,0.44041678159019926
2348,2347,,,BOM_002174,ITEM_001694,HVAC,0.074,0.35,0.07396135,0.09315753765404222,0.0979489358514547,0.8412356209138419,0.4385277130970387,0.8412356209138419,0.4385277130970387
1933,1932,PBS_GROUP_0021,TC_001866,BOM_001908,ITEM_000687,HVAC,1.677,0.14,1.6767806,1.8504898726940155,1.8947012269496917,0.8412265962967267,0.44001271749473964,0.8412265962967267,0.44001271749473964
2327,2326,,,BOM_002153,ITEM_001673,HVAC,0.096,0.35,0.095942825,0.12085695564746857,0.12717833280563354,0.841221655046054,0.43909373438744614,0.841221655046054,0.43909373438744614
734,733,PBS_GROUP_0022,TC_000667,BOM_000714,ITEM_000703,HVAC,1.258,0.14,1.2578549,1.3888274013996122,1.4212330484390259,0.8412190906541496,0.4400250291241528,0.8412190906541496,0.4400250291241528
2201,2200,,,BOM_002084,ITEM_001573,HVAC,0.247,0.35,0.2469136,0.31109591126441954,0.3269687765836715,0.8412187625478839,0.4387654963376496,0.8412187625478839,0.4387654963376496
2322,2321,,,BOM_002148,ITEM_001668,HVAC,0.237,0.35,0.23701653,0.2984651193022727,0.31371604979038237,0.8412152049648577,0.4386832728940578,0.8412152049648577,0.4386832728940578
2220,2219,,,BOM_002103,ITEM_001592,HVAC,0.107,0.35,0.10702063,0.13471602723002432,0.141600643992424,0.8412126005502518,0.44061442700742254,0.8412126005502518,0.44061442700742254
890,889,PBS_GROUP_0029,TC_000823,BOM_000870,ITEM_000856,HVAC,0.6778306,0.35,0.67783386,0.8539185822010039,0.8976853889226911,0.8412124154483474,0.4391456758500262,0.8412124154483474,0.4391456758500262
726,725,PBS_GROUP_0022,TC_000659,BOM_000706,ITEM_000701,HVAC,1.412,0.14,1.4119972,1.5588261425495147,1.5958170545101165,0.8412107994477354,0.4409931655026889,0.8412107994477354,0.4409931655026889
2169,2168,,,BOM_002052,ITEM_001541,HVAC,0.193,0.35,0.19287543,0.24318715929985044,0.25563001722097395,0.8412094886712013,0.4401372324172655,0.8412094886712013,0.4401372324172655
870,869,PBS_GROUP_SMALL,TC_000803,BOM_000850,ITEM_000836,HVAC,0.045,0.35,0.044971365,0.05666554439812898,0.059585896618664265,0.8412077031334718,0.4405916449844191,0.8412077031334718,0.4405916449844191
971,970,PBS_GROUP_SMALL,TC_000904,BOM_000951,ITEM_000934,HVAC,6.43,0.14,6.4295907,7.0966566324234,7.263426895141602,0.8412040443551027,0.43965380572470686,0.8412040443551027,0.43965380572470686
684,683,PBS_GROUP_0018,TC_000617,BOM_000665,ITEM_000663,HVAC,0.537,0.35,0.5371103,0.6771803647279738,0.7121907222270966,0.8411931891700174,0.44080078827900215,0.8411931891700174,0.44080078827900215
2205,2204,,,BOM_002088,ITEM_001577,HVAC,0.195,0.35,0.19490775,0.24568599909543984,0.2582705989480018,0.8411903857152477,0.44162502500355333,0.8411903857152477,0.44162502500355333
2295,2294,,,BOM_002121,ITEM_001641,HVAC,0.154,0.35,0.15393402,0.19395904093980781,0.20383777707815168,0.8411817088201818,0.438568601097644,0.8411817088201818,0.438568601097644
685,684,PBS_GROUP_0018,TC_000618,BOM_000666,ITEM_000664,HVAC,0.571,0.35,0.5709441,0.7190021485090256,0.7559613120555878,0.8411803003807973,0.44033620320890543,0.8411803003807973,0.44033620320890543
2306,2305,,,BOM_002132,ITEM_001652,HVAC,0.083,0.35,0.08300785,0.10457232035696505,0.1099044259637594,0.8411781527693747,0.43793512801728524,0.8411781527693747,0.43793512801728524
892,891,PBS_GROUP_0029,TC_000825,BOM_000872,ITEM_000858,HVAC,0.741,0.35,0.74091893,0.9334317207336424,0.981650869846344,0.8411745801859635,0.4384871423626269,0.8411745801859635,0.4384871423626269
2332,2331,,,BOM_002158,ITEM_001678,HVAC,0.106,0.35,0.10599695,0.13359454497694967,0.14026571378111838,0.8411509797743884,0.4393354174607836,0.8411509797743884,0.4393354174607836
2374,2373,,,BOM_002200,ITEM_001710,HVAC,1.126,0.35,1.1260867,1.4195460319519042,1.4911423444747924,0.8411472886705447,0.43980328781196937,0.8411472886705447,0.43980328781196937
2366,2365,,,BOM_002192,ITEM_001703,HVAC,1.35,0.35,1.3498553,1.700504648685455,1.7882786881923676,0.8411406115111177,0.44024499277279877,0.8411406115111177,0.44024499277279877
713,712,PBS_GROUP_0022,TC_000646,BOM_000694,ITEM_000690,FW,13.1642334,0.13,13.16483,14.437378692626952,14.753864946365356,0.8411330436875933,0.44031599927872334,0.8411330436875933,0.44031599927872334
20,19,PBS_GROUP_0001,,BOM_000020,ITEM_000020,CW,1.7785647000000002,0.35,1.7789605,2.2401231646537774,2.354766137599945,0.8411306734776257,0.4408352928082935,0.8411306734776257,0.4408352928082935
1550,1549,PBS_GROUP_0039,TC_001483,BOM_001526,ITEM_001200,CW,2.103612,0.14,2.1037607,2.3227115273475647,2.376828815937042,0.8411193731922332,0.44093609025980834,0.8411193731922332,0.44093609025980834
894,893,PBS_GROUP_0030,TC_000827,BOM_000874,ITEM_000860,HVAC,0.036,0.35,0.035983957,0.045288877747952934,0.04764045570045709,0.841117471395606,0.43979299845322406,0.841117471395606,0.43979299845322406
12,11,PBS_GROUP_0001,,BOM_000012,ITEM_000012,CW,1.4626903999999998,0.35,1.4631224,1.8429192304611202,1.9374540734291075,0.8411141775062321,0.4398019763634709,0.8411141775062321,0.4398019763634709
2344,2343,,,BOM_002170,ITEM_001690,HVAC,0.102,0.35,0.10198873,0.1283721014857292,0.13495222359895706,0.8411117298046706,0.4402319848532576,0.8411117298046706,0.4402319848532576
736,735,PBS_GROUP_0022,TC_000669,BOM_000716,ITEM_000703,HVAC,1.186,0.14,1.1859956,1.3094020903110504,1.3398543846607207,0.8410981499088116,0.4407245844210123,0.8410981499088116,0.4407245844210123
658,657,PBS_GROUP_0001,TC_000591,BOM_000639,ITEM_000637,HVAC,0.484,0.35,0.48368657,0.609243932366371,0.6400516527891159,0.8410947960649908,0.44087723856521144,0.8410947960649908,0.44087723856521144
735,734,PBS_GROUP_0022,TC_000668,BOM_000715,ITEM_000702,FW,2.7762744,0.13,2.7760143,3.0439442873001097,3.1109619069099423,0.8410845983734614,0.44085585699620017,0.8410845983734614,0.44085585699620017
2294,2293,,,BOM_002120,ITEM_001640,HVAC,0.019,0.35,0.018999064,0.02391650900244713,0.025154364332556724,0.8410808464731375,0.44001460232210404,0.8410808464731375,0.44001460232210404
883,882,PBS_GROUP_0029,TC_000816,BOM_000863,ITEM_000849,HVAC,0.294,0.35,0.29411367,0.37056537717580795,0.38921454936265937,0.8410765117761146,0.43926013391576074,0.8410765117761146,0.43926013391576074
217,216,PBS_GROUP_0015,TC_000150,BOM_000198,ITEM_000196,FW,0.7834736000000001,0.13,0.7834262,0.8591769576072692,0.8778573548793792,0.8410716525260686,0.4403060732021368,0.8410716525260686,0.4403060732021368
880,879,PBS_GROUP_0029,TC_000813,BOM_000860,ITEM_000846,HVAC,0.158,0.35,0.15789638,0.1988794714212417,0.20924577191472055,0.8410627405454459,0.4395492204532531,0.8410627405454459,0.4395492204532531
1709,1708,PBS_GROUP_0031,TC_001642,BOM_001684,ITEM_001358,HVAC,0.21,0.14,0.20997705,0.23177424371242522,0.23726123750209807,0.8410570744524272,0.43849166583089216,0.8410570744524272,0.43849166583089216
48,47,PBS_GROUP_SMALL,,BOM_000027,ITEM_000048,CW,20.263,0.14,20.260088,22.36628427505493,22.88408731460571,0.8410439101020843,0.44124793520693417,0.8410439101020843,0.44124793520693417
902,901,PBS_GROUP_SMALL,TC_000835,BOM_000882,ITEM_000868,HVAC,0.242,0.35,0.2419394,0.3047539472579956,0.32040025830268853,0.8410372653890068,0.4388502633609563,0.8410372653890068,0.4388502633609563
1942,1941,PBS_GROUP_SMALL,TC_001875,BOM_001917,ITEM_001393,HVAC,0.138,0.35,0.13798912,0.17376396805047986,0.1826428483426571,0.8410344931085719,0.438492122354309,0.8410344931085719,0.438492122354309
876,875,PBS_GROUP_0029,TC_000809,BOM_000856,ITEM_000842,HVAC,0.284,0.35,0.28411007,0.35777287036180494,0.37596766203641885,0.8410228823751976,0.43929171402456624,0.8410228823751976,0.43929171402456624
678,677,PBS_GROUP_0018,TC_000611,BOM_000659,ITEM_000657,HVAC,0.1207546999999999,0.35,0.12075434,0.15215124785900117,0.159808060079813,0.8410203972743274,0.44134281115714563,0.8410203972743274,0.44134281115714563
97,96,PBS_GROUP_SMALL,TC_000030,BOM_000078,ITEM_000096,HVAC,0.026,0.14,0.025997553,0.028699084185063835,0.029380306098610164,0.8410201799422937,0.44028055082126355,0.8410201799422937,0.44028055082126355
2345,2344,,,BOM_002171,ITEM_001691,HVAC,0.103,0.35,0.10298063,0.12976090759038922,0.13640572726726533,0.8410164789560721,0.43809730318039763,0.8410164789560721,0.43809730318039763
1936,1935,PBS_GROUP_0021,TC_001869,BOM_001911,ITEM_000688,HVAC,1.436,0.14,1.4359391,1.5849616169929504,1.6228170645236968,0.8410156684335013,0.4401767151232492,0.8410156684335013,0.4401767151232492
2193,2192,,,BOM_002076,ITEM_001565,HVAC,0.31,0.35,0.30982366,0.390499798953533,0.4105560815334319,0.8410130082039823,0.4393709767193191,0.8410130082039823,0.4393709767193191
115,114,PBS_GROUP_0002,TC_000048,BOM_000096,ITEM_000113,HVAC,7.932,0.18,7.933645,8.99472770690918,9.254417152404784,0.84100641858192,0.4399666200293589,0.84100641858192,0.4399666200293589
733,732,PBS_GROUP_0022,TC_000666,BOM_000713,ITEM_000702,HVAC,1.266,0.14,1.2659552,1.3975046694278717,1.4297992300987243,0.8410019884296526,0.44154011569671797,0.8410019884296526,0.44154011569671797
694,693,PBS_GROUP_0019,TC_000627,BOM_000675,ITEM_000673,HVAC,0.042,0.35,0.042002216,0.0529462032020092,0.05561903927475214,0.8409972775541156,0.4397231968339545,0.8409972775541156,0.4397231968339545
800,799,PBS_GROUP_SMALL,TC_000733,BOM_000780,ITEM_000768,HVAC,0.482,0.35,0.4820325,0.6074119597673415,0.6381842482089995,0.8409952765671883,0.43977837090122607,0.8409952765671883,0.43977837090122607
106,105,PBS_GROUP_SMALL,TC_000039,BOM_000087,ITEM_000105,HVAC,0.386,0.14,0.3859584,0.42614141851663584,0.43603662252426145,0.8409930924436884,0.439624255151545,0.8409930924436884,0.439624255151545
688,687,PBS_GROUP_0018,TC_000621,BOM_000669,ITEM_000667,HVAC,0.322,0.35,0.32202813,0.40547356754541397,0.42641952782869336,0.840991825010673,0.43869963511781346,0.840991825010673,0.43869963511781346
889,888,PBS_GROUP_0029,TC_000822,BOM_000869,ITEM_000855,HVAC,0.594,0.35,0.59389603,0.7484829902648925,0.7869469141960144,0.840984587942648,0.4395334497738806,0.840984587942648,0.4395334497738806
876,875,PBS_GROUP_0029,TC_000809,BOM_000856,ITEM_000842,CW,0.916,0.35,0.9156475,1.152719831466675,1.2134288454055784,0.8409843237243069,0.4392703972389693,0.8409843237243069,0.4392703972389693
656,655,PBS_GROUP_0001,TC_000589,BOM_000637,ITEM_000635,HVAC,0.475524,0.35,0.47539687,0.5986741334199904,0.6295575749874115,0.8409814979877065,0.44015642036990027,0.8409814979877065,0.44015642036990027
33,32,,,BOM_000027,ITEM_000033,CW,1.975,0.35,1.9743114,2.4851912856101985,2.6146973395347595,0.8409806703048336,0.43986239925107196,0.8409806703048336,0.43986239925107196
711,710,PBS_GROUP_0022,TC_000644,BOM_000692,ITEM_000690,HVAC,1.297,0.14,1.2969244,1.4312922358512878,1.4656696426868439,0.8409633413515544,0.4394084032489158,0.8409633413515544,0.4394084032489158
2162,2161,,,BOM_002045,ITEM_001534,HVAC,0.347,0.35,0.34696212,0.43689020872116086,0.45950359880924224,0.8409574561230201,0.4392073714356033,0.8409574561230201,0.4392073714356033
8,7,PBS_GROUP_0001,,BOM_000008,ITEM_000008,CW,0.0873252,0.35,0.08728659,0.10987452082335948,0.11559814363718031,0.8409554495838494,0.4397903549707033,0.8409554495838494,0.4397903549707033
11,10,PBS_GROUP_0001,,BOM_000011,ITEM_000011,CW,0.0269891999999999,0.35,0.026982585,0.03398940917104482,0.03574522253125906,0.8409539260693185,0.43909460868616196,0.8409539260693185,0.43909460868616196
2456,2455,PBS_GROUP_SMALL,TC_001879,BOM_002268,ITEM_001727,HVAC,0.14,0.35,0.13991472,0.17627133876085277,0.18543333649635307,0.8409530451249151,0.44043755950728036,0.8409530451249151,0.44043755950728036
973,972,PBS_GROUP_0031,TC_000906,BOM_000952,ITEM_000936,HVAC,6.683,0.14,6.6824975,7.378410267829895,7.548727107048035,0.8409494476991646,0.439375075752754,0.8409494476991646,0.439375075752754
1026,1025,,TC_000959,BOM_001005,ITEM_000985,FW,8.032,0.03,8.031819,8.210685014724731,8.254517621994019,0.8409459136377996,0.4384752794006059,0.8409459136377996,0.4384752794006059
2159,2158,,,BOM_002042,ITEM_001531,HVAC,0.258,0.35,0.25789788,0.3248608559370041,0.3416187015175818,0.8409420066642975,0.44042818804114847,0.8409420066642975,0.44042818804114847
2412,2411,,,BOM_002116,ITEM_000031,HVAC,0.706,0.35,0.7059193,0.8890649765729903,0.9354344153404235,0.8409408856248515,0.43988697528196796,0.8409408856248515,0.43988697528196796
28,27,,,BOM_000027,ITEM_000028,CW,0.1372594,0.35,0.13726188,0.17297777533531186,0.18185862466692923,0.8409394039943041,0.4399538803323794,0.8409394039943041,0.4399538803323794
2334,2333,,,BOM_002160,ITEM_001680,HVAC,0.078,0.35,0.07797711,0.09815486706793307,0.10327028185129164,0.8409357501757319,0.4388100207915878,0.8409357501757319,0.4388100207915878
1941,1940,PBS_GROUP_SMALL,TC_001874,BOM_001916,ITEM_001392,CW,0.2662043999999999,0.14,0.2662157,0.2938338115811348,0.30071643710136414,0.8409233493568014,0.4399182641618871,0.8409233493568014,0.4399182641618871
878,877,PBS_GROUP_0029,TC_000811,BOM_000858,ITEM_000844,CW,0.3022019999999999,0.35,0.3020511,0.3807519972324371,0.4000046586990356,0.8409221862193293,0.4408103413860919,0.8409221862193293,0.4408103413860919
2219,2218,,,BOM_002102,ITEM_001591,HVAC,0.255,0.35,0.25493437,0.32121843844652176,0.3378737607598305,0.8409200600979845,0.43886228315315967,0.8409200600979845,0.43886228315315967
2415,2414,,,BOM_002116,ITEM_000034,HVAC,0.647,0.35,0.64674187,0.815009194612503,0.8565309715270996,0.8409079350044619,0.43878148983001475,0.8409079350044619,0.43878148983001475
