record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,scenario,margin_case,nominal_load_kw,uncertainty_pct,triangular_lower_kw,triangular_mode_kw,triangular_upper_kw,truncnorm_lower_kw,truncnorm_mean_kw,truncnorm_upper_kw,truncnorm_sigma_kw,is_degenerate
2179,2178,,,BOM_002062,ITEM_001551,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.287,0.35,0.18655,0.287,0.38745,0.18655,0.287,0.38745,0.05124999999999999,False
2179,2178,,,BOM_002062,ITEM_001551,HVAC,Scenario Bravo,Case A - CUM,0.287,0.15,0.24394999999999997,0.287,0.33004999999999995,0.24394999999999997,0.287,0.33004999999999995,0.021964285714285714,False
2179,2178,,,BOM_002062,ITEM_001551,HVAC,Scenario Bravo,Case B - CMM + CUM,0.287,0.25,0.21525,0.287,0.35874999999999996,0.21525,0.287,0.35874999999999996,0.03660714285714285,False
2179,2178,,,BOM_002062,ITEM_001551,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.287,0.35,0.18655,0.287,0.38745,0.18655,0.287,0.38745,0.05124999999999999,False
2180,2179,,,BOM_002063,ITEM_001552,HVAC,Scenario Alpha,Case A - CUM,0.208,0.15,0.17679999999999998,0.208,0.23919999999999997,0.17679999999999998,0.208,0.23919999999999997,0.015918367346938776,False
2180,2179,,,BOM_002063,ITEM_001552,HVAC,Scenario Alpha,Case B - CMM + CUM,0.208,0.25,0.156,0.208,0.26,0.156,0.208,0.26,0.026530612244897958,False
2180,2179,,,BOM_002063,ITEM_001552,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.208,0.35,0.1352,0.208,0.2808,0.1352,0.208,0.2808,0.03714285714285714,False
2180,2179,,,BOM_002063,ITEM_001552,HVAC,Scenario Bravo,Case A - CUM,0.208,0.15,0.17679999999999998,0.208,0.23919999999999997,0.17679999999999998,0.208,0.23919999999999997,0.015918367346938776,False
2180,2179,,,BOM_002063,ITEM_001552,HVAC,Scenario Bravo,Case B - CMM + CUM,0.208,0.25,0.156,0.208,0.26,0.156,0.208,0.26,0.026530612244897958,False
2180,2179,,,BOM_002063,ITEM_001552,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.208,0.35,0.1352,0.208,0.2808,0.1352,0.208,0.2808,0.03714285714285714,False
2181,2180,,,BOM_002064,ITEM_001553,HVAC,Scenario Alpha,Case A - CUM,0.2161092,0.15,0.18369282,0.2161092,0.24852558,0.18369282,0.2161092,0.24852558,0.016538969387755103,False
2181,2180,,,BOM_002064,ITEM_001553,HVAC,Scenario Alpha,Case B - CMM + CUM,0.2161092,0.25,0.1620819,0.2161092,0.2701365,0.1620819,0.2161092,0.2701365,0.027564948979591837,False
2181,2180,,,BOM_002064,ITEM_001553,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.2161092,0.35,0.14047098,0.2161092,0.29174742000000004,0.14047098,0.2161092,0.29174742000000004,0.03859092857142857,False
2181,2180,,,BOM_002064,ITEM_001553,HVAC,Scenario Bravo,Case A - CUM,0.005693999999999999,0.15,0.004839899999999999,0.005693999999999999,0.0065480999999999985,0.004839899999999999,0.005693999999999999,0.0065480999999999985,0.0004357653061224489,False
2181,2180,,,BOM_002064,ITEM_001553,HVAC,Scenario Bravo,Case B - CMM + CUM,0.005693999999999999,0.25,0.0042705,0.005693999999999999,0.007117499999999999,0.0042705,0.005693999999999999,0.007117499999999999,0.0007262755102040815,False
2181,2180,,,BOM_002064,ITEM_001553,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.005693999999999999,0.35,0.0037010999999999997,0.005693999999999999,0.0076869,0.0037010999999999997,0.005693999999999999,0.0076869,0.0010167857142857142,False
2182,2181,,,BOM_002065,ITEM_001554,HVAC,Scenario Alpha,Case A - CUM,0.277,0.15,0.23545000000000002,0.277,0.31855,0.23545000000000002,0.277,0.31855,0.021198979591836736,False
2182,2181,,,BOM_002065,ITEM_001554,HVAC,Scenario Alpha,Case B - CMM + CUM,0.277,0.25,0.20775000000000002,0.277,0.34625000000000006,0.20775000000000002,0.277,0.34625000000000006,0.035331632653061225,False
2182,2181,,,BOM_002065,ITEM_001554,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.277,0.35,0.18005000000000002,0.277,0.37395000000000006,0.18005000000000002,0.277,0.37395000000000006,0.04946428571428572,False
2182,2181,,,BOM_002065,ITEM_001554,HVAC,Scenario Bravo,Case A - CUM,0.277,0.15,0.23545000000000002,0.277,0.31855,0.23545000000000002,0.277,0.31855,0.021198979591836736,False
2182,2181,,,BOM_002065,ITEM_001554,HVAC,Scenario Bravo,Case B - CMM + CUM,0.277,0.25,0.20775000000000002,0.277,0.34625000000000006,0.20775000000000002,0.277,0.34625000000000006,0.035331632653061225,False
2182,2181,,,BOM_002065,ITEM_001554,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.277,0.35,0.18005000000000002,0.277,0.37395000000000006,0.18005000000000002,0.277,0.37395000000000006,0.04946428571428572,False
2183,2182,,,BOM_002066,ITEM_001555,HVAC,Scenario Alpha,Case A - CUM,0.178,0.15,0.1513,0.178,0.20469999999999997,0.1513,0.178,0.20469999999999997,0.013622448979591835,False
2183,2182,,,BOM_002066,ITEM_001555,HVAC,Scenario Alpha,Case B - CMM + CUM,0.178,0.25,0.1335,0.178,0.22249999999999998,0.1335,0.178,0.22249999999999998,0.02270408163265306,False
2183,2182,,,BOM_002066,ITEM_001555,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.178,0.35,0.1157,0.178,0.2403,0.1157,0.178,0.2403,0.031785714285714285,False
2183,2182,,,BOM_002066,ITEM_001555,HVAC,Scenario Bravo,Case A - CUM,0.178,0.15,0.1513,0.178,0.20469999999999997,0.1513,0.178,0.20469999999999997,0.013622448979591835,False
2183,2182,,,BOM_002066,ITEM_001555,HVAC,Scenario Bravo,Case B - CMM + CUM,0.178,0.25,0.1335,0.178,0.22249999999999998,0.1335,0.178,0.22249999999999998,0.02270408163265306,False
2183,2182,,,BOM_002066,ITEM_001555,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.178,0.35,0.1157,0.178,0.2403,0.1157,0.178,0.2403,0.031785714285714285,False
2184,2183,,,BOM_002067,ITEM_001556,HVAC,Scenario Alpha,Case A - CUM,0.354,0.15,0.3009,0.354,0.40709999999999996,0.3009,0.354,0.40709999999999996,0.027091836734693876,False
2184,2183,,,BOM_002067,ITEM_001556,HVAC,Scenario Alpha,Case B - CMM + CUM,0.354,0.25,0.26549999999999996,0.354,0.4425,0.26549999999999996,0.354,0.4425,0.045153061224489796,False
2184,2183,,,BOM_002067,ITEM_001556,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.354,0.35,0.2301,0.354,0.4779,0.2301,0.354,0.4779,0.06321428571428571,False
2184,2183,,,BOM_002067,ITEM_001556,HVAC,Scenario Bravo,Case A - CUM,0.354,0.15,0.3009,0.354,0.40709999999999996,0.3009,0.354,0.40709999999999996,0.027091836734693876,False
2184,2183,,,BOM_002067,ITEM_001556,HVAC,Scenario Bravo,Case B - CMM + CUM,0.354,0.25,0.26549999999999996,0.354,0.4425,0.26549999999999996,0.354,0.4425,0.045153061224489796,False
2184,2183,,,BOM_002067,ITEM_001556,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.354,0.35,0.2301,0.354,0.4779,0.2301,0.354,0.4779,0.06321428571428571,False
2185,2184,,,BOM_002068,ITEM_001557,HVAC,Scenario Alpha,Case A - CUM,0.19765700000000003,0.15,0.16800845000000003,0.19765700000000003,0.22730555000000002,0.16800845000000003,0.19765700000000003,0.22730555000000002,0.015126811224489797,False
2185,2184,,,BOM_002068,ITEM_001557,HVAC,Scenario Alpha,Case B - CMM + CUM,0.19765700000000003,0.25,0.14824275000000003,0.19765700000000003,0.24707125000000002,0.14824275000000003,0.19765700000000003,0.24707125000000002,0.02521135204081633,False
2185,2184,,,BOM_002068,ITEM_001557,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.19765700000000003,0.35,0.12847705,0.19765700000000003,0.2668369500000001,0.12847705,0.19765700000000003,0.2668369500000001,0.03529589285714286,False
2185,2184,,,BOM_002068,ITEM_001557,HVAC,Scenario Bravo,Case A - CUM,0.202,0.15,0.17170000000000002,0.202,0.2323,0.17170000000000002,0.202,0.2323,0.015459183673469388,False
2185,2184,,,BOM_002068,ITEM_001557,HVAC,Scenario Bravo,Case B - CMM + CUM,0.202,0.25,0.15150000000000002,0.202,0.2525,0.15150000000000002,0.202,0.2525,0.025765306122448983,False
2185,2184,,,BOM_002068,ITEM_001557,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.202,0.35,0.1313,0.202,0.27270000000000005,0.1313,0.202,0.27270000000000005,0.036071428571428574,False
2186,2185,,,BOM_002069,ITEM_001558,HVAC,Scenario Alpha,Case A - CUM,0.10858770000000001,0.15,0.09229954500000001,0.10858770000000001,0.12487585500000001,0.09229954500000001,0.10858770000000001,0.12487585500000001,0.008310283163265307,False
2186,2185,,,BOM_002069,ITEM_001558,HVAC,Scenario Alpha,Case B - CMM + CUM,0.10858770000000001,0.25,0.081440775,0.10858770000000001,0.135734625,0.081440775,0.10858770000000001,0.135734625,0.013850471938775512,False
2186,2185,,,BOM_002069,ITEM_001558,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.10858770000000001,0.35,0.070582005,0.10858770000000001,0.14659339500000002,0.070582005,0.10858770000000001,0.14659339500000002,0.019390660714285714,False
2186,2185,,,BOM_002069,ITEM_001558,HVAC,Scenario Bravo,Case A - CUM,0.117,0.15,0.09945,0.117,0.13455,0.09945,0.117,0.13455,0.008954081632653061,False
2186,2185,,,BOM_002069,ITEM_001558,HVAC,Scenario Bravo,Case B - CMM + CUM,0.117,0.25,0.08775000000000001,0.117,0.14625000000000002,0.08775000000000001,0.117,0.14625000000000002,0.014923469387755104,False
2186,2185,,,BOM_002069,ITEM_001558,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.117,0.35,0.07605,0.117,0.15795,0.07605,0.117,0.15795,0.020892857142857144,False
2187,2186,,,BOM_002070,ITEM_001559,HVAC,Scenario Alpha,Case A - CUM,0.244,0.15,0.2074,0.244,0.28059999999999996,0.2074,0.244,0.28059999999999996,0.018673469387755104,False
2187,2186,,,BOM_002070,ITEM_001559,HVAC,Scenario Alpha,Case B - CMM + CUM,0.244,0.25,0.183,0.244,0.305,0.183,0.244,0.305,0.031122448979591835,False
2187,2186,,,BOM_002070,ITEM_001559,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.244,0.35,0.1586,0.244,0.3294,0.1586,0.244,0.3294,0.043571428571428567,False
2187,2186,,,BOM_002070,ITEM_001559,HVAC,Scenario Bravo,Case A - CUM,0.244,0.15,0.2074,0.244,0.28059999999999996,0.2074,0.244,0.28059999999999996,0.018673469387755104,False
2187,2186,,,BOM_002070,ITEM_001559,HVAC,Scenario Bravo,Case B - CMM + CUM,0.244,0.25,0.183,0.244,0.305,0.183,0.244,0.305,0.031122448979591835,False
2187,2186,,,BOM_002070,ITEM_001559,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.244,0.35,0.1586,0.244,0.3294,0.1586,0.244,0.3294,0.043571428571428567,False
2188,2187,,,BOM_002071,ITEM_001560,HVAC,Scenario Alpha,Case A - CUM,0.236,0.15,0.20059999999999997,0.236,0.2714,0.20059999999999997,0.236,0.2714,0.018061224489795916,False
2188,2187,,,BOM_002071,ITEM_001560,HVAC,Scenario Alpha,Case B - CMM + CUM,0.236,0.25,0.177,0.236,0.295,0.177,0.236,0.295,0.03010204081632653,False
2188,2187,,,BOM_002071,ITEM_001560,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.236,0.35,0.1534,0.236,0.3186,0.1534,0.236,0.3186,0.04214285714285714,False
2188,2187,,,BOM_002071,ITEM_001560,HVAC,Scenario Bravo,Case A - CUM,0.236,0.15,0.20059999999999997,0.236,0.2714,0.20059999999999997,0.236,0.2714,0.018061224489795916,False
2188,2187,,,BOM_002071,ITEM_001560,HVAC,Scenario Bravo,Case B - CMM + CUM,0.236,0.25,0.177,0.236,0.295,0.177,0.236,0.295,0.03010204081632653,False
2188,2187,,,BOM_002071,ITEM_001560,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.236,0.35,0.1534,0.236,0.3186,0.1534,0.236,0.3186,0.04214285714285714,False
2189,2188,,,BOM_002072,ITEM_001561,HVAC,Scenario Alpha,Case A - CUM,0.144,0.15,0.12239999999999998,0.144,0.16559999999999997,0.12239999999999998,0.144,0.16559999999999997,0.011020408163265305,False
2189,2188,,,BOM_002072,ITEM_001561,HVAC,Scenario Alpha,Case B - CMM + CUM,0.144,0.25,0.10799999999999998,0.144,0.18,0.10799999999999998,0.144,0.18,0.01836734693877551,False
2189,2188,,,BOM_002072,ITEM_001561,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.144,0.35,0.0936,0.144,0.1944,0.0936,0.144,0.1944,0.02571428571428571,False
2189,2188,,,BOM_002072,ITEM_001561,HVAC,Scenario Bravo,Case A - CUM,0.144,0.15,0.12239999999999998,0.144,0.16559999999999997,0.12239999999999998,0.144,0.16559999999999997,0.011020408163265305,False
2189,2188,,,BOM_002072,ITEM_001561,HVAC,Scenario Bravo,Case B - CMM + CUM,0.144,0.25,0.10799999999999998,0.144,0.18,0.10799999999999998,0.144,0.18,0.01836734693877551,False
2189,2188,,,BOM_002072,ITEM_001561,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.144,0.35,0.0936,0.144,0.1944,0.0936,0.144,0.1944,0.02571428571428571,False
2190,2189,,,BOM_002073,ITEM_001562,HVAC,Scenario Alpha,Case A - CUM,0.266,0.15,0.2261,0.266,0.3059,0.2261,0.266,0.3059,0.020357142857142855,False
2190,2189,,,BOM_002073,ITEM_001562,HVAC,Scenario Alpha,Case B - CMM + CUM,0.266,0.25,0.1995,0.266,0.3325,0.1995,0.266,0.3325,0.03392857142857143,False
2190,2189,,,BOM_002073,ITEM_001562,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.266,0.35,0.17290000000000003,0.266,0.35910000000000003,0.17290000000000003,0.266,0.35910000000000003,0.0475,False
2190,2189,,,BOM_002073,ITEM_001562,HVAC,Scenario Bravo,Case A - CUM,0.266,0.15,0.2261,0.266,0.3059,0.2261,0.266,0.3059,0.020357142857142855,False
2190,2189,,,BOM_002073,ITEM_001562,HVAC,Scenario Bravo,Case B - CMM + CUM,0.266,0.25,0.1995,0.266,0.3325,0.1995,0.266,0.3325,0.03392857142857143,False
2190,2189,,,BOM_002073,ITEM_001562,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.266,0.35,0.17290000000000003,0.266,0.35910000000000003,0.17290000000000003,0.266,0.35910000000000003,0.0475,False
2191,2190,,,BOM_002074,ITEM_001563,HVAC,Scenario Alpha,Case A - CUM,0.351,0.15,0.29834999999999995,0.351,0.40364999999999995,0.29834999999999995,0.351,0.40364999999999995,0.026862244897959183,False
2191,2190,,,BOM_002074,ITEM_001563,HVAC,Scenario Alpha,Case B - CMM + CUM,0.351,0.25,0.26325,0.351,0.43875,0.26325,0.351,0.43875,0.0447704081632653,False
2191,2190,,,BOM_002074,ITEM_001563,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.351,0.35,0.22815,0.351,0.47385,0.22815,0.351,0.47385,0.06267857142857142,False
2191,2190,,,BOM_002074,ITEM_001563,HVAC,Scenario Bravo,Case A - CUM,0.351,0.15,0.29834999999999995,0.351,0.40364999999999995,0.29834999999999995,0.351,0.40364999999999995,0.026862244897959183,False
2191,2190,,,BOM_002074,ITEM_001563,HVAC,Scenario Bravo,Case B - CMM + CUM,0.351,0.25,0.26325,0.351,0.43875,0.26325,0.351,0.43875,0.0447704081632653,False
2191,2190,,,BOM_002074,ITEM_001563,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.351,0.35,0.22815,0.351,0.47385,0.22815,0.351,0.47385,0.06267857142857142,False
2192,2191,,,BOM_002075,ITEM_001564,HVAC,Scenario Alpha,Case A - CUM,0.161,0.15,0.13685,0.161,0.18514999999999998,0.13685,0.161,0.18514999999999998,0.012321428571428572,False
2192,2191,,,BOM_002075,ITEM_001564,HVAC,Scenario Alpha,Case B - CMM + CUM,0.161,0.25,0.12075,0.161,0.20125,0.12075,0.161,0.20125,0.020535714285714286,False
2192,2191,,,BOM_002075,ITEM_001564,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.161,0.35,0.10465,0.161,0.21735000000000002,0.10465,0.161,0.21735000000000002,0.028749999999999998,False
2192,2191,,,BOM_002075,ITEM_001564,HVAC,Scenario Bravo,Case A - CUM,0.161,0.15,0.13685,0.161,0.18514999999999998,0.13685,0.161,0.18514999999999998,0.012321428571428572,False
2192,2191,,,BOM_002075,ITEM_001564,HVAC,Scenario Bravo,Case B - CMM + CUM,0.161,0.25,0.12075,0.161,0.20125,0.12075,0.161,0.20125,0.020535714285714286,False
2192,2191,,,BOM_002075,ITEM_001564,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.161,0.35,0.10465,0.161,0.21735000000000002,0.10465,0.161,0.21735000000000002,0.028749999999999998,False
2193,2192,,,BOM_002076,ITEM_001565,HVAC,Scenario Alpha,Case A - CUM,0.31,0.15,0.2635,0.31,0.3565,0.2635,0.31,0.3565,0.023724489795918367,False
2193,2192,,,BOM_002076,ITEM_001565,HVAC,Scenario Alpha,Case B - CMM + CUM,0.31,0.25,0.23249999999999998,0.31,0.3875,0.23249999999999998,0.31,0.3875,0.039540816326530615,False
2193,2192,,,BOM_002076,ITEM_001565,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.31,0.35,0.2015,0.31,0.41850000000000004,0.2015,0.31,0.41850000000000004,0.055357142857142855,False
2193,2192,,,BOM_002076,ITEM_001565,HVAC,Scenario Bravo,Case A - CUM,0.31,0.15,0.2635,0.31,0.3565,0.2635,0.31,0.3565,0.023724489795918367,False
2193,2192,,,BOM_002076,ITEM_001565,HVAC,Scenario Bravo,Case B - CMM + CUM,0.31,0.25,0.23249999999999998,0.31,0.3875,0.23249999999999998,0.31,0.3875,0.039540816326530615,False
2193,2192,,,BOM_002076,ITEM_001565,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.31,0.35,0.2015,0.31,0.41850000000000004,0.2015,0.31,0.41850000000000004,0.055357142857142855,False
2194,2193,,,BOM_002077,ITEM_001566,HVAC,Scenario Alpha,Case A - CUM,0.098,0.15,0.0833,0.098,0.1127,0.0833,0.098,0.1127,0.0075,False
2194,2193,,,BOM_002077,ITEM_001566,HVAC,Scenario Alpha,Case B - CMM + CUM,0.098,0.25,0.07350000000000001,0.098,0.1225,0.07350000000000001,0.098,0.1225,0.0125,False
2194,2193,,,BOM_002077,ITEM_001566,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.098,0.35,0.0637,0.098,0.1323,0.0637,0.098,0.1323,0.017499999999999998,False
2194,2193,,,BOM_002077,ITEM_001566,HVAC,Scenario Bravo,Case A - CUM,0.098,0.15,0.0833,0.098,0.1127,0.0833,0.098,0.1127,0.0075,False
2194,2193,,,BOM_002077,ITEM_001566,HVAC,Scenario Bravo,Case B - CMM + CUM,0.098,0.25,0.07350000000000001,0.098,0.1225,0.07350000000000001,0.098,0.1225,0.0125,False
2194,2193,,,BOM_002077,ITEM_001566,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.098,0.35,0.0637,0.098,0.1323,0.0637,0.098,0.1323,0.017499999999999998,False
2195,2194,,,BOM_002078,ITEM_001567,HVAC,Scenario Alpha,Case A - CUM,0.17,0.15,0.14450000000000002,0.17,0.1955,0.14450000000000002,0.17,0.1955,0.013010204081632655,False
2195,2194,,,BOM_002078,ITEM_001567,HVAC,Scenario Alpha,Case B - CMM + CUM,0.17,0.25,0.1275,0.17,0.21250000000000002,0.1275,0.17,0.21250000000000002,0.02168367346938776,False
2195,2194,,,BOM_002078,ITEM_001567,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.17,0.35,0.11050000000000001,0.17,0.22950000000000004,0.11050000000000001,0.17,0.22950000000000004,0.030357142857142857,False
2195,2194,,,BOM_002078,ITEM_001567,HVAC,Scenario Bravo,Case A - CUM,0.17,0.15,0.14450000000000002,0.17,0.1955,0.14450000000000002,0.17,0.1955,0.013010204081632655,False
2195,2194,,,BOM_002078,ITEM_001567,HVAC,Scenario Bravo,Case B - CMM + CUM,0.17,0.25,0.1275,0.17,0.21250000000000002,0.1275,0.17,0.21250000000000002,0.02168367346938776,False
2195,2194,,,BOM_002078,ITEM_001567,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.17,0.35,0.11050000000000001,0.17,0.22950000000000004,0.11050000000000001,0.17,0.22950000000000004,0.030357142857142857,False
2196,2195,,,BOM_002079,ITEM_001568,HVAC,Scenario Alpha,Case A - CUM,0.010296000000000001,0.15,0.008751600000000002,0.010296000000000001,0.011840400000000001,0.008751600000000002,0.010296000000000001,0.011840400000000001,0.0007879591836734695,False
2196,2195,,,BOM_002079,ITEM_001568,HVAC,Scenario Alpha,Case B - CMM + CUM,0.010296000000000001,0.25,0.007722000000000001,0.010296000000000001,0.012870000000000001,0.007722000000000001,0.010296000000000001,0.012870000000000001,0.001313265306122449,False
2196,2195,,,BOM_002079,ITEM_001568,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.010296000000000001,0.35,0.006692400000000001,0.010296000000000001,0.013899600000000003,0.006692400000000001,0.010296000000000001,0.013899600000000003,0.0018385714285714288,False
2196,2195,,,BOM_002079,ITEM_001568,HVAC,Scenario Bravo,Case A - CUM,0.13,0.15,0.1105,0.13,0.1495,0.1105,0.13,0.1495,0.009948979591836734,False
2196,2195,,,BOM_002079,ITEM_001568,HVAC,Scenario Bravo,Case B - CMM + CUM,0.13,0.25,0.0975,0.13,0.1625,0.0975,0.13,0.1625,0.016581632653061226,False
2196,2195,,,BOM_002079,ITEM_001568,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.13,0.35,0.0845,0.13,0.17550000000000002,0.0845,0.13,0.17550000000000002,0.023214285714285715,False
2197,2196,,,BOM_002080,ITEM_001569,HVAC,Scenario Alpha,Case A - CUM,0.315,0.15,0.26775,0.315,0.36224999999999996,0.26775,0.315,0.36224999999999996,0.024107142857142858,False
2197,2196,,,BOM_002080,ITEM_001569,HVAC,Scenario Alpha,Case B - CMM + CUM,0.315,0.25,0.23625000000000002,0.315,0.39375,0.23625000000000002,0.315,0.39375,0.04017857142857143,False
2197,2196,,,BOM_002080,ITEM_001569,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.315,0.35,0.20475000000000002,0.315,0.42525,0.20475000000000002,0.315,0.42525,0.056249999999999994,False
2197,2196,,,BOM_002080,ITEM_001569,HVAC,Scenario Bravo,Case A - CUM,0.315,0.15,0.26775,0.315,0.36224999999999996,0.26775,0.315,0.36224999999999996,0.024107142857142858,False
2197,2196,,,BOM_002080,ITEM_001569,HVAC,Scenario Bravo,Case B - CMM + CUM,0.315,0.25,0.23625000000000002,0.315,0.39375,0.23625000000000002,0.315,0.39375,0.04017857142857143,False
2197,2196,,,BOM_002080,ITEM_001569,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.315,0.35,0.20475000000000002,0.315,0.42525,0.20475000000000002,0.315,0.42525,0.056249999999999994,False
2198,2197,,,BOM_002081,ITEM_001570,HVAC,Scenario Alpha,Case A - CUM,0.247,0.15,0.20995,0.247,0.28404999999999997,0.20995,0.247,0.28404999999999997,0.018903061224489797,False
2198,2197,,,BOM_002081,ITEM_001570,HVAC,Scenario Alpha,Case B - CMM + CUM,0.247,0.25,0.18525,0.247,0.30874999999999997,0.18525,0.247,0.30874999999999997,0.03150510204081633,False
2198,2197,,,BOM_002081,ITEM_001570,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.247,0.35,0.16055,0.247,0.33345,0.16055,0.247,0.33345,0.04410714285714286,False
2198,2197,,,BOM_002081,ITEM_001570,HVAC,Scenario Bravo,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2198,2197,,,BOM_002081,ITEM_001570,HVAC,Scenario Bravo,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2198,2197,,,BOM_002081,ITEM_001570,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2199,2198,,,BOM_002082,ITEM_001571,HVAC,Scenario Alpha,Case A - CUM,0.128,0.15,0.1088,0.128,0.1472,0.1088,0.128,0.1472,0.009795918367346938,False
2199,2198,,,BOM_002082,ITEM_001571,HVAC,Scenario Alpha,Case B - CMM + CUM,0.128,0.25,0.096,0.128,0.16,0.096,0.128,0.16,0.0163265306122449,False
2199,2198,,,BOM_002082,ITEM_001571,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.128,0.35,0.08320000000000001,0.128,0.1728,0.08320000000000001,0.128,0.1728,0.022857142857142857,False
2199,2198,,,BOM_002082,ITEM_001571,HVAC,Scenario Bravo,Case A - CUM,0.125824,0.15,0.10695039999999999,0.125824,0.14469759999999998,0.10695039999999999,0.125824,0.14469759999999998,0.00962938775510204,False
2199,2198,,,BOM_002082,ITEM_001571,HVAC,Scenario Bravo,Case B - CMM + CUM,0.125824,0.25,0.094368,0.125824,0.15727999999999998,0.094368,0.125824,0.15727999999999998,0.016048979591836734,False
2199,2198,,,BOM_002082,ITEM_001571,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.125824,0.35,0.0817856,0.125824,0.1698624,0.0817856,0.125824,0.1698624,0.022468571428571425,False
2200,2199,,,BOM_002083,ITEM_001572,HVAC,Scenario Alpha,Case A - CUM,0.174,0.15,0.14789999999999998,0.174,0.20009999999999997,0.14789999999999998,0.174,0.20009999999999997,0.013316326530612245,False
2200,2199,,,BOM_002083,ITEM_001572,HVAC,Scenario Alpha,Case B - CMM + CUM,0.174,0.25,0.1305,0.174,0.21749999999999997,0.1305,0.174,0.21749999999999997,0.022193877551020407,False
2200,2199,,,BOM_002083,ITEM_001572,HVAC,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.174,0.35,0.11309999999999999,0.174,0.2349,0.11309999999999999,0.174,0.2349,0.031071428571428566,False
2200,2199,,,BOM_002083,ITEM_001572,HVAC,Scenario Bravo,Case A - CUM,0.174,0.15,0.14789999999999998,0.174,0.20009999999999997,0.14789999999999998,0.174,0.20009999999999997,0.013316326530612245,False
2200,2199,,,BOM_002083,ITEM_001572,HVAC,Scenario Bravo,Case B - CMM + CUM,0.174,0.25,0.1305,0.174,0.21749999999999997,0.1305,0.174,0.21749999999999997,0.022193877551020407,False
2200,2199,,,BOM_002083,ITEM_001572,HVAC,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.174,0.35,0.11309999999999999,0.174,0.2349,0.11309999999999999,0.174,0.2349,0.031071428571428566,False
2201,2200,,,BOM_002084,ITEM_001573,HVAC,Scenario Alpha,Case A - CUM,0.247,0.15,0.20995,0.247,0.28404999999999997,0.20995,0.247,0.28404999999999997,0.018903061224489797,False
