scenario,margin_case,distribution_model,subsystem,sampled_load_kw
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.9459831681812
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.0871143569225
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.86912959610316
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.63719407876755
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.4371476488331
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.53499192190236
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,300.6195088370768
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.5532674564089
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.9938505060853
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.7665408563616
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.80756033222826
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.112517011542
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,313.64406404882214
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.5468463251357
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.6818939528514
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.9122301077135
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.2360512712848
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.7774845445774
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.0833458406696
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.50562682601793
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.1669038604777
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.6223992699973
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.2939304832825
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.61959170982334
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.3708694550183
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.6390810137638
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.297179016969
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.5629707032228
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.7810896886316
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.563199697499
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.81522713117215
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.789474772339
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.9559050623404
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.95379956569036
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.99465333725186
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.06428490056834
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.7527883219227
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.40246314444295
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,313.3804326832975
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.7241414479481
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.9232260168447
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.84516773421706
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.0877708378246
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.2072106726149
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.9890201725403
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.7943974033262
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.4354500495999
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.70292042356306
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.9542221948068
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.0049478631917
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.24075356419746
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.98645362988157
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.58498869047975
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.92110059258346
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.9256517660002
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.3048852798581
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.0960707526524
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.1609309699803
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.8125518538988
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.86634903418985
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.7090164108243
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.6553243838421
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.14833789182364
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.0049335305255
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.1558081344632
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.40453600938787
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,314.3942497723962
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.3851686498139
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.51725513071335
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.45219574072405
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.1374640632165
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.75784355307724
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.9160589968809
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.8338276082971
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.6077816062758
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.81520460723857
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.1481176660787
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.24525546831745
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.35593524578286
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,313.16788378791557
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.4626571309148
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.87657668423213
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.9281519757469
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.15045326517236
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.1090269202183
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,313.72234470836383
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.76013527198137
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.73073890650755
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.3217509595086
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.3948422032857
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.40664158622553
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.1528604061651
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.0679227148153
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.0029533608362
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.82602123116396
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.3113522133543
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.12442242032296
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.6964063497481
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.27137931132967
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.11880951011915
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.9516910390955
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.1374587660233
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.0084883148615
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.27177404307184
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.81754754865835
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.7182363590793
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.77028056336724
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.9467390308955
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.6036608128661
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.0999521099901
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.61317914085663
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.0328097665157
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.6201317325333
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.26051129853346
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.97612930732663
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.68821615347866
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.53566489920433
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.4298969329258
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.8291646655006
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.11730115213624
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.0791521174847
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.15104515981824
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,313.5161797835785
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.28481386839036
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.1535469179801
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.4135919974672
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.1084828179292
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.0423724352891
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.7744428835066
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.3298303619625
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.60673025950075
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.6540050308039
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.5748137432711
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.441724204675
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,302.6699318250686
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.40980860122755
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.54122634631307
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.62901539723015
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.35175377872383
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.7112343550583
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.60630760851006
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.1763133003687
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.54614445036174
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.2351852450308
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.64803117968836
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.39857790539105
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.12726939861534
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,299.611492923516
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,300.2630373886299
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.26718542766866
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.4735030422779
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.6395836398177
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.8213970254935
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.21936283803535
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.50378667309246
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.7097932016491
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,302.8617188838569
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.1636893545203
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.95216407979837
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.3645852192292
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.83849265594927
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.36203096692685
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.29647408996436
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.1135943535479
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.88385596820325
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.13732511160595
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.24101686412797
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.24123014304115
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.4597962724094
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.2788719041836
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.77463135738867
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.7447456355619
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.5911097522999
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.0818299756517
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.02829861209443
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.71371229665294
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.46149777616296
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.1016624337028
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.6487450278501
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.5236387280102
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.7633005752087
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.15509771570834
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.09445944361767
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.88771328927487
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.87411658511195
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.75646226456206
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.7510863548608
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.3213990203117
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.61828875283004
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.33597514420467
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.37136234534734
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.24489277595353
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.0695059354334
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.8048181538033
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.5941122352507
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.21436212455853
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.77638928866145
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.21798110913056
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.7851138062382
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.6206097961017
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.31523587146285
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.3054859769447
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.46153293701786
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.2330828672587
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.9935461003042
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.5829226841853
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.4027932393392
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.04131405296874
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.8780242173083
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.05322814152777
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.68675261959413
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.2617480305273
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,302.1035234106918
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.00731693029655
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.6386414537204
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.3076061385114
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.747983287884
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.5738325200087
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,302.66049943340266
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.9596676105879
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.0755455755508
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.80562207299874
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.71503660832894
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.863165132412
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.8723002277374
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.12967813288503
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.6506298161857
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.49263237981177
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.2828203875498
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.1695699721089
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.5605240514606
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,302.00522367355524
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.6199917599538
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.27421066616
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.2654714940946
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.6652013637804
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.40170629851707
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.0180989927882
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.63719067170115
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.2036195256087
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,302.7633886762103
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.5690751925192
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.2364706682114
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.77425382296525
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.8740934934357
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.2762570124055
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.87762467671286
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.23894463029063
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.5536844469958
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.3032583029645
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.72666947361836
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.86727203707636
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.1270392620575
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,312.2017170579137
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,301.63862463594273
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.34345606417156
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,308.2230804883706
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,314.79979439488216
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.8488373557511
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.0443924527208
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,310.430208148207
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,303.6829868053976
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.33524443641863
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.60763857352697
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,307.42054225752867
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.52289632267656
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.17460546483665
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.1117787050061
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,299.639816656767
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.68972073560883
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,311.08233793723974
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,304.14303482016396
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,306.3524829154202
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,309.80259323856154
Scenario Bravo,Case B - CMM + CUM,Triangular,HVAC,305.7035488198567
