scenario,margin_case,distribution_model,dependency_model,rho,subsystem,simulations,deterministic_load_kw,capacity_kw,mean_load_kw,std_load_kw,p95_load_kw,p99_load_kw,max_load_kw,p95_spare_capacity_kw,p99_spare_capacity_kw,p95_load_to_capacity_ratio,p99_load_to_capacity_ratio,max_load_to_capacity_ratio,p95_capacity_margin_pct,p99_capacity_margin_pct,overload_count,overload_probability,overload_probability_pct,overload_probability_ci95_lower,overload_probability_ci95_upper,rule_of_three_upper_if_zero,independent_p99_load_to_capacity_ratio,independent_p99_spare_capacity_kw,independent_p99_load_kw,independent_overload_probability_pct,delta_p99_load_to_capacity_ratio,delta_p99_spare_capacity_kw,delta_p99_load_kw,delta_overload_probability_pct
Scenario Alpha,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.5,CW,100000,3814.61147772621,4068.06,3814.25801853834,91.04386715159443,3963.417387402015,4019.990469708844,4156.875245167221,104.64261259798513,48.06953029115584,0.9742770232990701,0.9881836722439797,1.0218323341266404,2.572297670092996,1.1816327756020275,136,0.00136,0.136,0.0011315821684578895,0.0015884178315421107,,0.950433344974472,201.64012664314944,3866.4198733568505,0.0,0.03775032726950778,-153.5705963519936,153.57059635199357,0.136
Scenario Alpha,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.5,FW,100000,11172.36557800847,11734.66,11171.395595535741,218.9208617583846,11531.341934089396,11658.079223942452,11885.00141087366,203.31806591060376,76.58077605754806,0.9826737147978208,0.9934739671999403,1.0128117398266043,1.7326285202179166,0.6526032800059658,260,0.0026,0.26,0.0022843706163235113,0.0029156293836764885,,0.9775723177068668,263.1812262979365,11471.478773702063,0.0,0.01590164949307349,-186.60045024038845,186.60045024038845,0.26
Scenario Alpha,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.5,HVAC,100000,1026.73344657341,1159.42,1026.5432305745871,41.87047641335929,1095.9454040165213,1119.242779927004,1154.4343618418272,63.47459598347882,40.17722007299608,0.9452531472775363,0.9653471390238256,0.9956998860135474,5.474685272246366,3.465286097617436,0,0.0,0.0,0.0,0.0,3e-05,0.9008438456358456,114.96362849288788,1044.4563715071122,0.0,0.06450329338798,-74.7864084198918,74.78640841989181,0.0
Scenario Alpha,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.75,CW,100000,3814.61147772621,4068.06,3814.7085725927955,110.3975615681107,3996.4876910425073,4059.6393337757327,4175.497685171441,71.57230895749262,8.42066622426728,0.9824062799079923,0.9979300535822315,1.0264100542203018,1.7593720092007645,0.2069946417768489,758,0.00758,0.758,0.007042425786576774,0.008117574213423226,,0.950433344974472,201.64012664314944,3866.4198733568505,0.0,0.047496708607759563,-193.21946041888216,193.21946041888214,0.758
Scenario Alpha,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.75,FW,100000,11172.36557800847,11734.66,11173.248597898486,251.84516004777848,11589.538635823621,11726.986044520421,11997.620298805028,145.12136417637885,7.673955479578581,0.9876331002196588,0.999346043645101,1.0224088553741675,1.2366899780341216,0.06539563548989559,902,0.00902,0.902,0.00843400786790811,0.00960599213209189,,0.9775723177068668,263.1812262979365,11471.478773702063,0.0,0.021773725938234234,-255.50727081835794,255.50727081835794,0.902
Scenario Alpha,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.75,HVAC,100000,1026.73344657341,1159.42,1026.880618084562,51.02859074072716,1111.6788926311106,1136.4377545204225,1159.1254327604195,47.741107368889516,22.982245479577614,0.958823284600154,0.9801778083183164,0.9997459356923456,4.117671539984605,1.9822191681683612,0,0.0,0.0,0.0,0.0,3e-05,0.9008438456358456,114.96362849288788,1044.4563715071122,0.0,0.07933396268247073,-91.98138301331026,91.98138301331028,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.5642437477875,10.416769824440571,1273.7658124329234,1280.1956356662984,1296.5967749176862,118.31418756707649,111.88436433370157,0.9150090601351384,0.9196279205694345,0.9314096710804596,8.499093986486157,8.037207943056547,0,0.0,0.0,0.0,0.0,3e-05,0.9082237558725664,127.75987392491788,1264.320126075082,0.0,0.011404164696868113,-15.875509591216314,15.875509591216314,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.242966719928,10.416769824440571,4653.444535405063,4659.874358638437,4676.275497889826,218.33546459493664,211.90564136156263,0.9551836362489815,0.956503446099462,0.9598700060121405,4.481636375101845,4.349655390053792,0,0.0,0.0,0.0,0.0,3e-05,0.9532447789200706,227.78115095277823,4643.9988490472215,0.0,0.0032586671793913835,-15.875509591215604,15.875509591215632,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.2656921666874,3.7683702924772517,313.47285088759577,315.82074423964747,321.63363266434214,59.45714911240424,57.10925576035254,0.8405675351610108,0.8468633369255556,0.8624504133868075,15.943246483898918,15.313666307444437,0,0.0,0.0,0.0,0.0,3e-05,0.8315700174872455,62.81259337848155,310.11740662151846,0.0,0.015293319438310138,-5.703337618129012,5.703337618129012,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.599840449725,14.365414184407987,1280.326174782687,1288.4272687547232,1301.5808447163092,111.75382521731285,103.65273124527675,0.9197216932810522,0.9255411102484938,0.9349899752286573,8.02783067189478,7.445888975150621,0,0.0,0.0,0.0,0.0,3e-05,0.9082237558725664,127.75987392491788,1264.320126075082,0.0,0.017317354375927407,-24.10714267964113,24.10714267964113,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.2785634218635,14.365414184407987,4660.004897754827,4668.105991726863,4681.259567688448,211.775102245173,203.67400827313668,0.9565302410525162,0.958193102259721,0.9608930550411654,4.346975894748388,4.180689774027906,0,0.0,0.0,0.0,0.0,3e-05,0.9532447789200706,227.78115095277823,4643.9988490472215,0.0,0.00494832333965034,-24.107142679641555,24.107142679641584,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.2785767133142,5.174308334520807,315.8384174221896,318.755370927443,323.7874926787864,57.091582577810414,54.174629072557025,0.8469107270055763,0.8547324455727429,0.8682259208934288,15.308927299442365,14.526755442725719,0,0.0,0.0,0.0,0.0,3e-05,0.8315700174872455,62.81259337848155,310.11740662151846,0.0,0.0231624280854974,-8.637964305924527,8.637964305924527,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.566808892668,17.47070220066571,1285.5894056928055,1294.4532962867343,1304.355011102021,106.49059430719444,97.62670371326567,0.923502532679735,0.9298699042344796,0.936982796320629,7.649746732026497,7.013009576552043,0,0.0,0.0,0.0,0.0,3e-05,0.9082237558725664,127.75987392491788,1264.320126075082,0.0,0.021646148361913142,-30.133170211652214,30.133170211652214,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.245531864807,17.47070220066571,4665.268128664945,4674.132019258874,4684.033734074161,206.51187133505482,197.64798074112605,0.9576105917477689,0.9594300274763791,0.9614624909323001,4.238940825223119,4.056997252362095,0,0.0,0.0,0.0,0.0,3e-05,0.9532447789200706,227.78115095277823,4643.9988490472215,0.0,0.00618524855630842,-30.133170211652185,30.133170211652214,0.0
Scenario Bravo,Case A - CUM,Triangular,Global Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.2693138005379,6.2895613948117886,317.71042015301066,320.95176850267444,324.43671671568535,55.21957984698935,51.97823149732557,0.8519304431207214,0.8606220162032404,0.8699667946147678,14.806955687927854,13.93779837967596,0,0.0,0.0,0.0,0.0,3e-05,0.8315700174872455,62.81259337848155,310.11740662151846,0.0,0.029051998715994953,-10.834361881155985,10.834361881155985,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.602501739227,7.925392178626237,1269.7334252303879,1274.8285981343267,1290.7689456988326,122.34657476961206,117.25140186567319,0.9121123967231681,0.9157725117337558,0.9272232527576236,8.788760327683184,8.422748826624419,0,0.0,0.0,0.0,0.0,3e-05,0.9082237558725664,127.75987392491788,1264.320126075082,0.0,0.007548755861189416,-10.508472059244696,10.508472059244696,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.281224711366,7.925392178626237,4649.4121482025275,4654.507321106466,4670.447668670972,222.3678517974722,217.27267889353334,0.9543559331912623,0.9554017876641528,0.9586737637313205,4.5644066808737715,4.459821233584713,0,0.0,0.0,0.0,0.0,3e-05,0.9532447789200706,227.78115095277823,4643.9988490472215,0.0,0.0021570087440822006,-10.508472059244895,10.508472059244923,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.28610059918554,3.757133901442198,313.49391780518425,315.81444367615353,321.1500268349869,59.436082194815754,57.11555632384648,0.8406240254342215,0.8468464421638203,0.8611536396508376,15.937597456577842,15.315355783617965,0,0.0,0.0,0.0,0.0,3e-05,0.8315700174872455,62.81259337848155,310.11740662151846,0.0,0.015276424676574862,-5.697037054635075,5.697037054635075,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.6509401863523,10.686214390614369,1274.2691062985302,1280.6631622175612,1295.9340736173822,117.8108937014697,111.41683778243873,0.9153706010419878,0.919963768043188,0.9309336199193884,8.462939895801226,8.003623195681191,0,0.0,0.0,0.0,0.0,3e-05,0.9082237558725664,127.75987392491788,1264.320126075082,0.0,0.011740012170621594,-16.34303614247915,16.34303614247915,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.329663158492,10.686214390614367,4653.947829270669,4660.3418851897,4675.612796589521,217.83217072933076,211.43811481029934,0.9552869442525461,0.9565994123687237,0.9597339774352539,4.471305574745386,4.340058763127632,0,0.0,0.0,0.0,0.0,3e-05,0.9532447789200706,227.78115095277823,4643.9988490472215,0.0,0.003354633448653055,-16.343036142478894,16.343036142478923,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.31282181842835,5.190172777893091,315.8791918768558,318.8192030124846,323.78766147892037,57.05080812314418,54.110796987515414,0.8470200624161527,0.8549036092899058,0.8682263735256492,15.297993758384731,14.509639071009413,0,0.0,0.0,0.0,0.0,3e-05,0.8315700174872455,62.81259337848155,310.11740662151846,0.0,0.02333359180266037,-8.701796390966138,8.701796390966138,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.6599744736832,12.845873966461788,1277.8836617862144,1285.397986346278,1298.9271430509498,114.19633821378557,106.68201365372192,0.9179671152420942,0.923365026684011,0.933083689910745,8.203288475790584,7.663497331598896,0,0.0,0.0,0.0,0.0,3e-05,0.9082237558725664,127.75987392491788,1264.320126075082,0.0,0.015141270811444563,-21.07786027119596,21.07786027119596,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.338697445823,12.84587396646179,4657.562384758354,4665.076709318418,4678.605866023089,214.21761524164594,206.70329068158208,0.9560288815911955,0.9575713002882761,0.9603483461944278,4.3971118408804575,4.242869971172386,0,0.0,0.0,0.0,0.0,3e-05,0.9532447789200706,227.78115095277823,4643.9988490472215,0.0,0.004326521368205438,-21.07786027119616,21.077860271196187,0.0
Scenario Bravo,Case A - CUM,Triangular,Subsystem-block Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.2647911133208,6.2792304478891365,317.71371390763613,320.94570144182927,324.623664829277,55.21628609236387,51.984298558170735,0.851939275219575,0.8606057475714726,0.8704680900685839,14.806072478042495,13.939425242852742,0,0.0,0.0,0.0,0.0,3e-05,0.8315700174872455,62.81259337848155,310.11740662151846,0.0,0.029035730084227107,-10.828294820310816,10.828294820310816,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.6521042545676,11.328820389841756,1275.3353653781937,1282.2620076294122,1297.5946797297038,116.7446346218062,109.81799237058772,0.9161365477402116,0.9211122978775733,0.9321265155233204,8.386345225978838,7.888770212242667,0,0.0,0.0,0.0,0.0,3e-05,0.908700337072266,127.09643476844008,1264.98356523156,0.0,0.012411960805307265,-17.27844239785236,17.27844239785213,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.330827226708,11.328820389841756,4655.014088350333,4661.940730601552,4677.273402701843,216.76591164966703,209.83926939844787,0.9555058086264842,0.9569275974287739,0.9600748397304155,4.449419137351585,4.30724025712261,0,0.0,0.0,0.0,0.0,3e-05,0.9533809589521076,227.11771179630068,4644.662288203699,0.0,0.003546638476666253,-17.278442397852814,17.278442397852814,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.2948796965701,4.097430337199546,314.05829349748507,316.55636219886054,322.01002036414974,58.87170650251494,56.373637801139466,0.8421373810030972,0.84883587321712,0.8634596850994818,15.786261899690274,15.116412678288007,0,0.0,0.0,0.0,0.0,3e-05,0.832190146863097,62.58132853034522,310.3486714696548,0.0,0.01664572635402295,-6.207690729205751,6.207690729205751,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.6808083686724,15.683500874677513,1282.7841447850512,1291.3560305717324,1304.3414122625018,109.29585521494869,100.72396942826754,0.9214873748527752,0.9276449848943541,0.9369730276007857,7.851262514722479,7.235501510564591,0,0.0,0.0,0.0,0.0,3e-05,0.908700337072266,127.09643476844008,1264.98356523156,0.0,0.018944647822088045,-26.37246534017254,26.37246534017231,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.359531340812,15.683500874677511,4662.462867757191,4671.034753543872,4684.020135234641,209.31713224280884,200.74524645612746,0.957034773277363,0.9587942709941485,0.9614596995830357,4.296522672263707,4.120572900585155,0,0.0,0.0,0.0,0.0,3e-05,0.9533809589521076,227.11771179630068,4644.662288203699,0.0,0.005413312042040874,-26.37246534017322,26.37246534017322,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.3129627971951,5.659228834237661,316.70406087381673,319.8379418435712,324.39459484025866,56.22593912618328,53.092058156428834,0.8492319225426131,0.8576353252448748,0.8698538461380384,15.076807745738686,14.236467475512518,0,0.0,0.0,0.0,0.0,3e-05,0.832190146863097,62.58132853034522,310.3486714696548,0.0,0.025445178381777844,-9.489270373916384,9.489270373916384,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.6197469473097,19.044358069586085,1288.1760077608853,1297.5621259266538,1305.8106914186544,103.90399223911459,94.51787407334609,0.9253606170341399,0.9321031305145207,0.9380284835775634,7.463938296586015,6.789686948547935,0,0.0,0.0,0.0,0.0,3e-05,0.908700337072266,127.09643476844008,1264.98356523156,0.0,0.0234027934422546,-32.578560695093984,32.578560695093756,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.298469919449,19.044358069586085,4667.854730733025,4677.240848898793,4685.489414390794,203.9252692669752,194.5391511012067,0.958141527477231,0.9600681576136019,0.961761289383099,4.185847252276893,3.993184238639814,0,0.0,0.0,0.0,0.0,3e-05,0.9533809589521076,227.11771179630068,4644.662288203699,0.0,0.006687198661494254,-32.578560695093984,32.578560695093984,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Global Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.28369084510075,6.858534211867587,318.65794330637897,322.0282774085799,324.993674131936,54.27205669362104,50.90172259142008,0.8544711964882926,0.863508640786689,0.8714602583110397,14.552880351170739,13.649135921331101,0,0.0,0.0,0.0,0.0,3e-05,0.832190146863097,62.58132853034522,310.3486714696548,0.0,0.031318493923591983,-11.679605938925135,11.679605938925135,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.6359225138558,8.573146902469848,1270.7818018177754,1276.2591498329077,1288.0445590494496,121.2981981822245,115.8208501670922,0.9128654975416467,0.9168001478599705,0.9252661909153567,8.713450245835332,8.319985214002946,0,0.0,0.0,0.0,0.0,3e-05,0.908700337072266,127.09643476844008,1264.98356523156,0.0,0.008099810787704498,-11.275584601347873,11.275584601347646,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.314645485995,8.573146902469844,4650.460524789914,4655.937872805048,4667.723282021589,221.31947521008533,215.8421271949519,0.9545711269371594,0.9556954281197115,0.9581145458172554,4.542887306284055,4.43045718802885,0,0.0,0.0,0.0,0.0,3e-05,0.9533809589521076,227.11771179630068,4644.662288203699,0.0,0.0023144691676039164,-11.275584601348783,11.275584601348783,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.2980681490552,4.1074245599751835,314.0878995029256,316.517396509502,323.29206945667045,58.8421004970744,56.412603490497986,0.8422167685703097,0.8487313879535088,0.8668974591925306,15.778323142969027,15.126861204649126,0,0.0,0.0,0.0,0.0,3e-05,0.832190146863097,62.58132853034522,310.3486714696548,0.0,0.016541241090411773,-6.1687250398472315,6.1687250398472315,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.627091899543,11.611598110778543,1275.7602559783065,1282.9303422578473,1297.7820946242462,116.3197440216934,109.14965774215261,0.9164417676989157,0.9215923957372043,0.9322611449228825,8.355823230108427,7.840760426279568,0,0.0,0.0,0.0,0.0,3e-05,0.908700337072266,127.09643476844008,1264.98356523156,0.0,0.012892058664938255,-17.946777026287464,17.946777026287236,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.305814871683,11.611598110778543,4655.438978950446,4662.609065229987,4677.460817596386,216.341021049554,209.17093477001254,0.9555930232790574,0.9570647823239119,0.960113309220939,4.440697672094266,4.293521767608811,0,0.0,0.0,0.0,0.0,3e-05,0.9533809589521076,227.11771179630068,4644.662288203699,0.0,0.0036838233718042845,-17.946777026288146,17.946777026288146,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.27314661100513,5.624633554286447,316.60282678248973,319.6563476150121,324.28304487276415,56.32717321751028,53.273652384987884,0.8489604665285435,0.8571483860644413,0.8695547284282953,15.103953347145652,14.285161393555864,0,0.0,0.0,0.0,0.0,3e-05,0.832190146863097,62.58132853034522,310.3486714696548,0.0,0.024958239201344323,-9.307676145357334,9.307676145357334,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.634816596218,14.00891656203617,1279.7966518418089,1287.9687845613491,1301.958397251321,112.28334815819107,104.11121543865079,0.9193413107305679,0.9252117583481906,0.9352611899110116,8.065868926943214,7.478824165180938,0,0.0,0.0,0.0,0.0,3e-05,0.908700337072266,127.09643476844008,1264.98356523156,0.0,0.01651142127592453,-22.985219329789288,22.98521932978906,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.3135395683585,14.00891656203617,4659.475374813948,4667.647507533489,4681.63712022346,212.30462518605145,204.13249246651048,0.9564215491696975,0.9580989920590605,0.9609705529033455,4.3578450830302575,4.190100794093955,0,0.0,0.0,0.0,0.0,3e-05,0.9533809589521076,227.11771179630068,4644.662288203699,0.0,0.004718033106952846,-22.985219329790198,22.985219329790198,0.0
Scenario Bravo,Case A - CUM,Truncated normal,Subsystem-block Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.27804839271727,6.843020045967403,318.60221783912937,321.9684658891307,324.94885777277074,54.32778216087064,50.96153411086931,0.8543217704103434,0.8633482580889998,0.8713400846613861,14.567822958965662,13.665174191100022,0,0.0,0.0,0.0,0.0,3e-05,0.832190146863097,62.58132853034522,310.3486714696548,0.0,0.03115811122590284,-11.619794419475909,11.619794419475909,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.6904617526175,29.453236694363984,1305.13523154468,1323.5062936272159,1369.2196156382938,86.94476845531995,68.57370637278405,0.9375432673012184,0.9507401109327165,0.9835782538634948,6.245673269878164,4.925988906728353,0,0.0,0.0,0.0,0.0,3e-05,0.9169946383069776,115.55010390562256,1276.5298960943774,0.0,0.033745472625738904,-46.97639753283852,46.97639753283852,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.369184724757,29.45323669436398,4684.81395451682,4703.185016599355,4748.898338610434,186.9660454831801,168.5949834006451,0.9616226419330963,0.9653935556612481,0.9747768451388269,3.83773580669037,3.460644433875198,0,0.0,0.0,0.0,0.0,3e-05,0.955751002521977,215.5713809334829,4656.208619066517,0.0,0.009642553139271093,-46.97639753283781,46.97639753283784,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.30289637104335,9.74732947675958,323.3845358562025,329.4752052482101,344.49841480639304,49.54546414379752,43.454794751789905,0.8671454049183559,0.8834773422578235,0.9237616035352292,13.285459508164404,11.652265774217655,0,0.0,0.0,0.0,0.0,3e-05,0.8429608420498431,58.56461317435202,314.365386825648,0.0,0.040516500207980366,-15.109818422562114,15.109818422562114,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.4155195876745,40.796281569458486,1324.1325958741409,1347.954657760098,1389.3792209558992,67.94740412585907,44.12534223990201,0.9511900148512592,0.9683025815758419,0.9980598966696592,4.880998514874078,3.16974184241581,0,0.0,0.0,0.0,0.0,3e-05,0.9169946383069776,115.55010390562256,1276.5298960943774,0.0,0.05130794326886434,-71.42476166572055,71.42476166572055,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.094242559813,40.79628156945849,4703.81131884628,4727.633380732238,4769.057943928039,167.96868115371944,144.1466192677617,0.9655221128306862,0.9704119194077397,0.9789148820201321,3.447788716931377,2.9588080592260266,0,0.0,0.0,0.0,0.0,3e-05,0.955751002521977,215.5713809334829,4656.208619066517,0.0,0.014660916885762765,-71.4247616657212,71.42476166572123,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.22993702000537,13.453847896870798,329.52042188761396,337.3139943948444,350.6134023399236,43.40957811238604,35.61600560515558,0.8835985892462767,0.9044968074299317,0.9401587492020582,11.640141075372332,9.550319257006832,0,0.0,0.0,0.0,0.0,3e-05,0.8429608420498431,58.56461317435202,314.365386825648,0.0,0.06153596538008854,-22.94860756919644,22.94860756919644,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.6585668875164,49.784931559430596,1339.2216933239956,1364.2656334275102,1395.2403386171422,52.858306676004304,27.81436657248969,0.9620292607637461,0.9800195631195838,1.002270227729112,3.797073923625388,1.9980436880416133,2,2e-05,0.002,0.0,4.77183086352685e-05,,0.9169946383069776,115.55010390562256,1276.5298960943774,0.0,0.06302492481260624,-87.73573733313287,87.73573733313287,0.002
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.337289859656,49.784931559430596,4718.9004162961355,4743.944356399649,4774.919061589282,152.87958370386423,127.83564360035052,0.9686193580777736,0.9737599720019479,0.9801179572126169,3.138064192222642,2.6240027998052153,0,0.0,0.0,0.0,0.0,3e-05,0.955751002521977,215.5713809334829,4656.208619066517,0.0,0.018008969479970882,-87.73573733313239,87.73573733313242,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Global Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.3012200753284,16.385951252872236,334.51709012813603,342.6745860256004,352.7621964263836,38.412909871863974,30.25541397439963,0.8969969970990159,0.9188710643434435,0.9459206725830145,10.300300290098404,8.112893565655654,0,0.0,0.0,0.0,0.0,3e-05,0.8429608420498431,58.56461317435202,314.365386825648,0.0,0.07591022229360034,-28.30919919995239,28.30919919995239,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.4798938090048,22.415818903232854,1293.3700843613544,1307.569250944605,1341.8727154260735,98.7099156386455,84.51074905539485,0.9290917794676703,0.9392917439691721,0.963933621218661,7.090822053232968,6.070825603082787,0,0.0,0.0,0.0,0.0,3e-05,0.9169946383069776,115.55010390562256,1276.5298960943774,0.0,0.02229710566219456,-31.03935485022771,31.03935485022771,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.158616781145,22.415818903232854,4673.048807333494,4687.247973916745,4721.551438398213,198.7311926665061,184.532026083255,0.9592076832971714,0.9621222579666456,0.9691635169072111,4.079231670282856,3.787774203335434,0,0.0,0.0,0.0,0.0,3e-05,0.955751002521977,215.5713809334829,4656.208619066517,0.0,0.006371255444668655,-31.03935485022791,31.039354850227937,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.2329869322004,9.7506849994055,323.3317525739957,329.3787987536809,342.3966271135532,49.59824742600432,43.551201246319124,0.8670038682165438,0.8832188312918802,0.9181257263120511,13.29961317834562,11.678116870811982,0,0.0,0.0,0.0,0.0,3e-05,0.8429608420498431,58.56461317435202,314.365386825648,0.0,0.04025798924203705,-15.013411928032895,15.013411928032895,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.5833822000532,30.79062823669345,1307.2961288307147,1326.291132215472,1365.9669257743446,84.78387116928525,65.78886778452784,0.9390955468297186,0.9527405983962647,0.9812416856605545,6.090445317028134,4.72594016037353,0,0.0,0.0,0.0,0.0,3e-05,0.9169946383069776,115.55010390562256,1276.5298960943774,0.0,0.0357459600892871,-49.761236121094726,49.761236121094726,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.262105172192,30.790628236693454,4686.974851802855,4705.969855187612,4745.645648746484,184.80514819714517,165.810144812388,0.9620661958879207,0.9659651821690659,0.9741091857075821,3.7933804112079192,3.403481783093407,0,0.0,0.0,0.0,0.0,3e-05,0.955751002521977,215.5713809334829,4656.208619066517,0.0,0.010214179647088928,-49.761236121094925,49.76123612109495,0.0
